targetId,strataId,cohortId,cohortType,name
130,125,130001252,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent pre-existing condition of COVID risk factor
131,125,131001252,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent pre-existing condition of COVID risk factor
132,125,132001252,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent pre-existing condition of COVID risk factor
133,125,133001252,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent pre-existing condition of COVID risk factor
134,125,134001252,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent pre-existing condition of COVID risk factor
135,125,135001252,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent pre-existing condition of COVID risk factor
136,125,136001252,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent pre-existing condition of COVID risk factor
137,125,137001252,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent pre-existing condition of COVID risk factor
138,125,138001252,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent pre-existing condition of COVID risk factor
139,125,139001252,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent pre-existing condition of COVID risk factor
140,125,140001252,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent pre-existing condition of COVID risk factor
141,125,141001252,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent pre-existing condition of COVID risk factor
111,199,111001992,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Pregnant women
112,199,112001992,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Pregnant women
113,199,113001992,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Pregnant women
114,199,114001992,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Pregnant women
115,199,115001992,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation without  with  Pregnant women
116,199,116001992,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation without  with  Pregnant women
126,199,126001992,TwoS,Persons tested for SARS-CoV-2 with at least 365d prior observation without  with  Pregnant women
127,199,127001992,TwoS,Persons tested for SARS-CoV-2 with no required prior observation without  with  Pregnant women
128,199,128001992,TwoS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation without  with  Pregnant women
129,199,129001992,TwoS,Persons tested positive for SARS-CoV-2 with no required prior observation without  with  Pregnant women
130,199,130001992,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Pregnant women
131,199,131001992,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Pregnant women
132,199,132001992,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Pregnant women
133,199,133001992,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation without  with  Pregnant women
134,199,134001992,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Pregnant women
135,199,135001992,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Pregnant women
136,199,136001992,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Pregnant women
137,199,137001992,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Pregnant women
138,199,138001992,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Pregnant women
139,199,139001992,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation without  with  Pregnant women
140,199,140001992,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Pregnant women
141,199,141001992,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation without  with  Pregnant women
111,200,111002002,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Flu-like symptom episodes
112,200,112002002,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Flu-like symptom episodes
113,200,113002002,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Flu-like symptom episodes
114,200,114002002,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Flu-like symptom episodes
115,200,115002002,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation without  with  Flu-like symptom episodes
116,200,116002002,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation without  with  Flu-like symptom episodes
126,200,126002002,TwoS,Persons tested for SARS-CoV-2 with at least 365d prior observation without  with  Flu-like symptom episodes
127,200,127002002,TwoS,Persons tested for SARS-CoV-2 with no required prior observation without  with  Flu-like symptom episodes
128,200,128002002,TwoS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation without  with  Flu-like symptom episodes
129,200,129002002,TwoS,Persons tested positive for SARS-CoV-2 with no required prior observation without  with  Flu-like symptom episodes
130,200,130002002,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Flu-like symptom episodes
131,200,131002002,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Flu-like symptom episodes
132,200,132002002,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Flu-like symptom episodes
133,200,133002002,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation without  with  Flu-like symptom episodes
134,200,134002002,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Flu-like symptom episodes
135,200,135002002,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Flu-like symptom episodes
136,200,136002002,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Flu-like symptom episodes
137,200,137002002,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Flu-like symptom episodes
138,200,138002002,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Flu-like symptom episodes
